timestamp_utc,pulse_fan_rpm_count,pulse_meter_pulses_count,adc_volt_1_voltage_v,adc_volt_10_voltage_v,adc_volt_11_voltage_v,adc_volt_12_voltage_v,adc_volt_13_voltage_v,adc_volt_14_voltage_v,adc_volt_15_voltage_v,adc_volt_16_voltage_v,adc_volt_2_voltage_v,adc_volt_3_voltage_v,adc_volt_4_voltage_v,adc_volt_5_voltage_v,adc_volt_6_voltage_v,adc_volt_7_voltage_v,adc_volt_8_voltage_v,adc_volt_9_voltage_v
2026-05-11T14:18:49Z,0,0,0.09829,0.11351,0.10867500000000001,0.12571,0.11331,0.10495000000000002,0.105975,0.09245,0.07022999999999999,0.092225,0.102845,0.10293000000000001,0.08799,0.09293,0.12176500000000001,0.08818000000000001
2026-05-11T14:19:49Z,0,0,0.10123,0.11553500000000001,0.10989499999999999,0.12475,0.113735,0.10547,0.10617499999999999,0.092475,0.07151500000000001,0.09330000000000001,0.104125,0.103355,0.088425,0.093395,0.118735,0.08627
2026-05-11T14:20:49Z,0,0,0.10000500000000001,0.11560999999999999,0.10777,0.12458499999999999,0.113435,0.10503499999999999,0.10604500000000001,0.092495,0.070595,0.092675,0.10348000000000002,0.10298,0.08796,0.09276999999999999,0.118675,0.08811
2026-05-11T14:21:49Z,0,0,0.10075500000000001,0.11309,0.106925,0.12372000000000001,0.11352,0.10539500000000002,0.106015,0.09247000000000001,0.07109000000000001,0.09304,0.10382,0.103275,0.08854999999999999,0.09317,0.11953,0.08902499999999999
2026-05-11T14:22:49Z,0,0,0.10042500000000001,0.11154,0.10723,0.12473000000000001,0.11339000000000002,0.10508500000000001,0.10603,0.093135,0.07117,0.093145,0.103745,0.10288000000000001,0.08825,0.09285500000000001,0.12141500000000001,0.088865
2026-05-11T14:23:49Z,0,0,0.1004,0.113175,0.10798,0.12496,0.11306500000000001,0.10499500000000002,0.105595,0.092165,0.070755,0.09229,0.103705,0.10361500000000001,0.088705,0.09357,0.12166000000000002,0.08843500000000001
2026-05-11T14:24:49Z,0,0,0.10024999999999999,0.11240000000000001,0.107995,0.12417500000000001,0.1136,0.105155,0.10565500000000001,0.092615,0.070775,0.09306,0.10360500000000002,0.1031,0.08837500000000001,0.09284,0.12124000000000001,0.08855500000000001
2026-05-11T14:25:49Z,0,0,0.09854500000000001,0.110215,0.10744500000000001,0.124655,0.11328000000000002,0.10414000000000001,0.10203500000000001,0.09054999999999999,0.06908,0.08985,0.102665,0.103685,0.08909,0.093285,0.12029500000000001,0.088305
2026-05-11T14:26:49Z,0,0,0.10028000000000001,0.11274500000000001,0.10842,0.125245,0.113175,0.10482,0.10568999999999999,0.09232,0.07148499999999999,0.09337500000000001,0.1042,0.10556000000000001,0.09107,0.093,0.11875500000000001,0.08466
2026-05-11T14:27:49Z,0,0,0.100505,0.11293,0.107945,0.12500499999999998,0.113155,0.104625,0.10551999999999999,0.092405,0.07124,0.093165,0.103945,0.10301,0.08996000000000001,0.09521500000000001,0.11867000000000001,0.08558500000000001
2026-05-11T14:28:49Z,0,0,0.09970000000000001,0.11273999999999999,0.107805,0.125505,0.11404,0.10551999999999999,0.10597000000000001,0.09267500000000001,0.070285,0.09267,0.10295000000000001,0.10344,0.08967499999999999,0.09542,0.11957499999999999,0.08549
2026-05-11T14:29:49Z,0,0,0.09979,0.11352999999999999,0.10877999999999999,0.125685,0.11339999999999999,0.104965,0.10565,0.092235,0.07035,0.092855,0.10393999999999999,0.10303,0.088585,0.09517,0.12193499999999999,0.08625000000000001
2026-05-11T14:30:49Z,0,0,0.10022500000000001,0.11282,0.107905,0.125415,0.11351,0.10506,0.10589,0.092115,0.07094500000000001,0.092715,0.1041,0.10349499999999998,0.08895,0.09409000000000001,0.1216,0.08697
2026-05-11T14:31:49Z,0,0,0.10044,0.11314500000000001,0.108285,0.124495,0.11385,0.10508500000000001,0.10563,0.092615,0.06902,0.091815,0.10307,0.102855,0.088305,0.093795,0.12158500000000001,0.08691
2026-05-11T14:32:49Z,0,0,0.10091999999999998,0.11159000000000001,0.10746,0.12464,0.114035,0.10541500000000001,0.10622000000000001,0.093115,0.07121000000000001,0.09337999999999999,0.10423,0.10425999999999999,0.0894,0.09413500000000001,0.121915,0.086615
2026-05-11T14:33:49Z,0,0,0.10132,0.11100499999999999,0.107185,0.12379500000000002,0.11381000000000001,0.105345,0.105745,0.09269,0.072045,0.093335,0.10449,0.10374000000000001,0.088825,0.09348000000000001,0.12179500000000001,0.0892
2026-05-11T14:34:49Z,0,0,0.1006,0.112425,0.108145,0.1252,0.113585,0.10487500000000001,0.105895,0.092645,0.07099,0.091945,0.1038,0.10359,0.088465,0.09317500000000001,0.12134,0.08819
2026-05-11T14:35:49Z,0,0,0.09926,0.113415,0.10864500000000002,0.12572999999999998,0.11366000000000001,0.10468999999999999,0.10594,0.092335,0.069845,0.09109500000000001,0.10239000000000001,0.102535,0.088535,0.09284,0.12179500000000001,0.088415
2026-05-11T14:36:49Z,0,0,0.10011,0.11329499999999999,0.108165,0.12513000000000002,0.11304,0.10524,0.10564,0.092445,0.07091,0.09223,0.10381499999999999,0.10387500000000001,0.08859500000000001,0.09354000000000001,0.12196,0.08856
2026-05-11T14:37:49Z,0,0,0.101075,0.11161499999999999,0.10712000000000002,0.1224,0.11348,0.10545,0.10559,0.0932,0.07200000000000001,0.09375,0.104465,0.10408500000000001,0.08923,0.09370500000000001,0.12219,0.08915000000000001
